send_message,0.11068796743236814
channel_opened,0.062727317613212319
permissions_requested,0.044417588045643448
dismissible_content_shown,0.037497163240572749
client_heartbeat,0.0321464963768952
activity_updated,0.031441017300835934
session_start,0.029838787930962892
session_end,0.029833830760415746
open_popout,0.025510818798126278
ack_messages,0.024942052126704674
guild_viewed,0.023834374329341254
ready_payload_received,0.023265021303719151
channel_autocomplete_open,0.021606064229575655
app_opened,0.018638042498041952
start_listening,0.017784134256472458
experiment_user_triggered,0.017718285028054864
start_speaking,0.017294531596000109
member_list_viewed,0.016578177094760886
video_layout_toggled,0.01645965405810338
notification_permission_status,0.015517170201278437
connection_resumed,0.013298834316803659
launch_game,0.013137061463977228
video_spinner_shown_v2,0.01263771479417658
network_action_user_register_device_token,0.010725442382281798
app_ui_viewed,0.010467567314770675
permissions_acked,0.010301825215639835
highlights_test_loaded,0.0098778797732306921
nav_drawer_opened,0.0096857042486458364
app_native_crash,0.0095728640990899623
invite_opened,0.00763003623300423
app_launch_completed,0.0076221338713760769
app_ui_viewed2,0.0074453965986722177
network_action_invite_resolve,0.0074044705207168748
voice_connection_connecting,0.0068221444084088151
voice_connection_success,0.0066781356103044311
media_session_joined,0.00665305348352726
voice_disconnect,0.0065849589727398142
dm_list_viewed,0.0064357060208704376
notification_clicked,0.0060505797040870416
experiment_guild_triggered,0.00575025073429534
guild_onboarding_loaded,0.0056294204764439845
update_user_settings,0.0053137213874776806
message_edited,0.0052574035117593371
message_action_sheet_opened,0.0052013075834936454
notification_rendered,0.0051188546209901984
search_started,0.004871532896774256
expression_picker_opened,0.0048138564961829342
chat_input_component_viewed,0.0044642954521380285
search_result_viewed,0.0043770257137551614
video_stream_ended,0.0040462682643617014
join_voice_channel,0.0040157716520535479
impression_channel_call_video_grid_view,0.003976530310110896
authorized_app_connected,0.003932072686874049
message_deleted,0.0037424820758772911
expression_picker_expression_selected,0.0036446786081601743
add_reaction,0.0036282710136836395
overlay_perf_info,0.003605437266217522
open_modal,0.0036036678804787035
leave_voice_channel,0.0034798377189184763
friend_suggestion_skipped,0.0033734722410976485
captcha_served,0.0032233118854567309
network_action_user_survey_fetch,0.0032072676654143059
register_attempted,0.0030055597558164681
register_attempt_captcha,0.0029717359963459975
settings_pane_viewed,0.0029222386174633445
dm_profile_viewed,0.0028711597339413273
premium_upsell_viewed,0.0026765675629068942
application_closed,0.0026342014072936446
channel_autocomplete_selected,0.0025822295723923524
video_input_toggled,0.002505453303108137
guild_member_updated,0.00244456434217889
expression_tooltip_viewed,0.0023995482372123462
videohook_initialized,0.0022737329363430479
message_embeds_resolved,0.002214775434408742
media_picker_infinite_scroll_paged,0.002204214864917428
hook_result,0.0021949168151218982
search_opened,0.0021349239025131262
message_component_used,0.00202643805228417
auto_suggest_displayed,0.0020083622388146764
network_action_embedded_activities_fetch_shelf,0.0019688318490267095
message_sent_with_attachments,0.0018457315332759017
app_notice_viewed,0.0018204439760658101
channel_updated,0.001814039501664626
stream_settings_update,0.00175734792837484
notification_viewed,0.0017567502187232787
channel_notice_viewed,0.0017402166819712856
video_stream_started,0.0017277525259558281
voice_codec_detected,0.0015915242764590724
overlay_hook_result,0.0014615817852841756
image_scanned,0.00144924150691671
friends_list_viewed,0.0012789190317513679
search_result_selected,0.0012003847321794
application_command_browser_scrolled,0.0011880774878513991
overlay_initialized,0.0011870131723924016
keyboard_shortcut_used,0.0011635239057056599
activity_device_thermal_state_changed,0.0011503030637237182
application_command_browser_opened,0.0011460313494954621
application_command_search_open_timing,0.0010980349547809784
application_command_selected,0.00098603717323144952
application_command_used,0.00097812861772089634
view_voice_channel,0.000849475486398849
soundshare_transmitting,0.00080850914820790863
reaction_picker_opened,0.00076718150021032512
mark_as_read,0.000747427144610541
notification_sent,0.00074289012575283562
screenshare_finished,0.000717781158818599
keyboard_mode_toggled,0.00071769237983753818
voice_channel_effect_viewed,0.00068906322307286352
register_transition,0.00068709460078352467
guild_role_updated,0.00066598275262449535
user_settings_keybind_updated,0.00065784708809262351
soundshare_attached,0.00065242434405177565
update_relationship,0.00064198661989472
video_event_times,0.00063233035723374688
login_attempted,0.000604987463380722
ring_call,0.00059439592447740972
notification_center_create,0.00058982896852143951
jump,0.00058814320019501558
start_call,0.0005739024322446068
channel_permissions_overwrite_updated,0.00056877389761773986
create_channel,0.00054936227017740005
app_exception_thrown,0.00052789943534906016
channel_deleted,0.00048060088471826433
captcha_solved,0.00047323635854514245
resolve_invite,0.00047270471697251029
user_fingerprinted,0.00046747914485471625
login_viewed,0.00045143286018482467
message_popout_menu_opened_desktop,0.00040905225217930952
network_action_user_login,0.0004064146905908141
join_call,0.00040405998296523364
change_log_opened,0.0003955268776460543
expression_picker_tab_clicked,0.00038983160277962405
email_sent,0.00038413426328572726
media_viewer_download_button_tapped,0.0003769792968004585
guild_joined,0.00036851948575634106
search_closed,0.0003597086880429131
notification_settings_updated,0.00034866706035189659
dismissible_content_dismissed,0.00034448928667336784
user_fingerprint_changed,0.00034398861451273371
reaction_action_sheet_opened,0.000323359889180873
accepted_instant_invite,0.0003154348166505875
impression_notification_center_landing,0.00030347236510949748
captcha_event,0.00028368394315651558
change_log_closed,0.00027847695268592027
voice_bottom_sheet_expanded,0.00026177514879540461
network_action_notification_center_page_fetch,0.00024268250629864418
voice_channel_effect_sent,0.00024248120512065726
quickswitcher_opened,0.00023859247928744305
networking_system_metrics,0.00023521784569339549
login_successful,0.00023139518793911034
forum_channel_more_posts_loaded,0.00023051978589330049
url_clicked,0.00022699959606286237
remove_reaction,0.00022286930881606386
